1, 6172, 5075
3, 8473, 830
4, 7322, 6792
3, 50, 1604
2, 7898, 6467
3, 2141, 8484
4, 6749, 8621
3, 3504, 5926
1, 7263, 4641
2, 9740, 9647
4, 9069, 3426
4, 9332, 7772
4, 9789, 1913
4, 542, 2629
2, 9116, 3421
2, 129, 1559
3, 8400, 2470
4, 9442, 1691
1, 3265, 1888
3, 5437, 8543
4, 5361, 1886
2, 9490, 8555
1, 1794, 515
2, 8499, 2986
2, 5499, 8795
3, 1726, 2443
4, 7046, 262
4, 8355, 7323
4, 2313, 1484
3, 5121, 6566
4, 1438, 4920
3, 9153, 5142
3, 5916, 5949
3, 9628, 3309
2, 487, 4985
3, 9577, 8286
4, 2326, 5827
4, 7552, 6652
3, 8638, 9416
2, 7579, 7634
2, 9309, 51
2, 4134, 9459
2, 5795, 9853
4, 5049, 1944
2, 2244, 6935
4, 3593, 1773
3, 61, 8129
2, 5404, 3133
1, 5438, 543
2, 9235, 1290
2, 4116, 6137
4, 8004, 931
1, 8770, 6809
2, 1450, 8615
1, 7081, 287
1, 4619, 6380
3, 7983, 6078
4, 3115, 7768
2, 7504, 3000
3, 39, 3605
2, 969, 9729
1, 1754, 5380
1, 1836, 8386
1, 5476, 121
2, 2188, 9496
3, 6789, 3749
1, 5223, 3948
3, 2623, 3619
2, 4870, 5104
4, 8394, 5383
3, 7157, 4609
3, 9264, 7311
1, 3950, 8438
4, 9925, 8186
3, 6030, 2904
3, 5701, 1067
3, 2166, 9294
2, 8364, 6306
1, 8572, 2800
1, 5966, 3135
2, 882, 9175
4, 6014, 1835
2, 7227, 2910
1, 2112, 9045
3, 8917, 3352
2, 4498, 1890
3, 2498, 7324
4, 8450, 2450
2, 659, 1452
1, 5689, 3645
4, 1444, 8163
4, 9060, 1198
2, 3521, 6390
3, 3231, 5720
4, 3863, 4751
2, 5500, 3735
2, 9497, 9545
2, 9540, 9935
3, 5468, 4335
3, 6572, 7775
1, 9458, 7260
3, 9010, 695
2, 2786, 5986
4, 895, 5670
3, 7670, 7448
2, 4703, 9542
3, 3041, 7320
1, 2069, 7421
3, 4495, 7863
2, 5977, 7486
3, 8281, 4990
1, 3736, 6681
4, 7730, 7460
3, 9482, 8190
1, 5581, 780
2, 9355, 9801
4, 9860, 5280
3, 7324, 554
4, 3610, 9425
2, 5149, 3476
3, 9848, 2719
4, 7410, 3555
3, 1107, 9402
3, 7469, 4296
4, 9984, 3519
3, 7385, 1092
1, 4915, 2509
4, 9720, 5833
2, 182, 2361
3, 1023, 9519
2, 4401, 8104
4, 2617, 2371
4, 7954, 1462
2, 7849, 150
1, 7105, 6813
3, 6669, 1545
2, 6999, 2178
1, 1440, 3177
4, 8725, 8479
1, 2643, 2782
3, 94, 1113
3, 2045, 2634
1, 1060, 2432
3, 9327, 9806
3, 9373, 3284
2, 6946, 552
1, 3465, 5598
4, 8052, 8651
1, 4012, 1981
2, 1210, 3282
3, 9664, 4444
2, 675, 8818
2, 5079, 4020
3, 5575, 8825
2, 1189, 9291
3, 6225, 400
3, 6790, 6495
3, 7865, 2999
3, 8043, 7387
3, 5771, 9864
3, 9721, 2403
2, 2434, 2564
4, 3253, 4940
4, 5351, 3652
4, 8451, 2680
2, 7019, 3286
2, 3817, 2423
1, 7155, 2781
1, 1593, 1791
4, 8758, 3373
3, 6093, 9911
1, 5969, 6919
3, 2858, 2969
2, 2266, 4068
1, 8100, 8138
4, 1150, 9250
1, 2568, 1045
4, 4866, 5450
4, 221, 5989
1, 1091, 3575
1, 8426, 5715
4, 9311, 9650
3, 4122, 3225
1, 3729, 1142
3, 8629, 1236
1, 4932, 4175
2, 6222, 1682
4, 3673, 9056
4, 6989, 8451
3, 8966, 71
1, 1124, 5439
3, 3744, 4591
3, 9227, 3831
2, 775, 3724
4, 6421, 4971
4, 2986, 9562
3, 4012, 8655
2, 6410, 8242
4, 9573, 6161
1, 479, 9202
1, 2205, 3114
4, 9981, 203
2, 2341, 5265
3, 2177, 1718
1, 1475, 4566
4, 2832, 7177
1, 2700, 1139
2, 209, 1227
2, 9166, 9153
3, 6547, 4916
4, 1102, 665
2, 6468, 9378
4, 6724, 9964
4, 3223, 1602
3, 3319, 7636
4, 1011, 7755
3, 4417, 4705
4, 4331, 7198
1, 7816, 8035
4, 8833, 8987
2, 8577, 2348
4, 2026, 188
1, 2915, 53
4, 4686, 1963
2, 1691, 4856
4, 1552, 9954
2, 5359, 4432
3, 2643, 599
1, 988, 8282
4, 9700, 6353
2, 3094, 8223
4, 6452, 6188
4, 9653, 5967
1, 9406, 4373
4, 8951, 16
1, 8279, 9643
2, 9023, 5748
2, 6750, 895
1, 200, 2104
3, 5142, 1610
4, 5058, 8243
3, 9600, 6005
1, 5050, 4720
4, 7465, 6702
2, 7940, 9267
2, 5822, 2809
3, 6762, 8930
1, 6166, 1501
3, 4989, 9267
4, 9112, 9618
2, 4807, 6821
3, 7240, 617
2, 8765, 5454
1, 9518, 8324
2, 1454, 296
4, 655, 1875
4, 7620, 1597
2, 1624, 1545
2, 7268, 14
3, 8938, 9867
4, 974, 6939
4, 9084, 4596
4, 6088, 5176
4, 7810, 2653
1, 272, 1822
1, 3214, 7206
2, 5528, 3867
3, 9526, 3697
3, 4152, 8478
2, 7049, 1897
1, 3058, 9223
2, 1259, 1019
4, 2870, 3892
4, 2234, 1227
1, 1245, 2939
4, 1421, 5742
1, 9961, 1513
4, 1849, 2387
1, 7049, 1966
2, 5094, 52
3, 1008, 4701
2, 3054, 3901
4, 4543, 1343
4, 4604, 9021
3, 6636, 7083
1, 2789, 3225
1, 2893, 2578
2, 7289, 4609
2, 5993, 8419
2, 1009, 3693
1, 5158, 1649
2, 9150, 3128
4, 9751, 2248
4, 3306, 9004
4, 85, 3441
1, 1463, 9914
1, 4008, 3376
4, 4930, 8250
2, 3843, 5269
4, 8449, 1989
2, 5499, 7659
2, 740, 7647
1, 5816, 1564
2, 4002, 4334
1, 2773, 4240
1, 1450, 7720
3, 7147, 1965
3, 9567, 1073
3, 3651, 4562
2, 4257, 9931
2, 9700, 4178
4, 7946, 7516
1, 2005, 4956
2, 6213, 5877
1, 3380, 412
2, 9484, 9760
2, 4347, 338
4, 1434, 6507
4, 6440, 8041
3, 4371, 8915
2, 4280, 2803
1, 2406, 5885
2, 2642, 348
1, 6806, 9962
4, 6478, 611
1, 2477, 5238
4, 6142, 7083
2, 322, 1516
3, 2456, 4586
2, 436, 938
4, 4579, 4448
4, 5271, 282
3, 6356, 4987
1, 2552, 1287
1, 8107, 5161
4, 4223, 6087
1, 3219, 4427
1, 8073, 8999
3, 479, 8090
3, 5088, 1419
3, 4095, 5204
1, 1376, 4462
2, 9292, 8313
2, 951, 6420
1, 3808, 8299
2, 1206, 2531
4, 4395, 1342
4, 7271, 7096
2, 602, 8123
2, 6756, 4879
4, 4544, 4829
3, 4567, 7160
4, 4378, 3285
1, 5105, 2779
1, 4524, 8422
1, 9623, 1737
3, 493, 8039
2, 8638, 8993
2, 6548, 891
4, 1899, 6623
1, 8372, 1241
3, 8037, 4154
4, 3158, 1255
2, 6749, 4191
4, 5989, 8637
3, 2912, 6979
3, 9097, 5175
2, 5097, 2697
2, 4456, 5767
1, 4421, 44
1, 9519, 6258
1, 8005, 8515
1, 1666, 2538
1, 946, 5646
3, 7428, 3086
4, 1377, 1117
3, 4423, 6524
2, 7397, 9118
4, 9401, 5332
1, 3614, 7956
4, 2162, 156
1, 1424, 6695
1, 2797, 9305
3, 171, 9173
4, 2916, 3320
3, 4695, 36
2, 8165, 9932
1, 9244, 46
1, 9915, 4440
1, 8298, 2025
3, 2277, 8544
2, 2164, 5365
3, 5754, 9814
4, 6785, 9590
1, 2270, 4659
3, 2919, 7875
1, 3671, 3831
3, 6147, 3730
3, 5528, 952
1, 4078, 3482
3, 4988, 2686
3, 1432, 7648
2, 5527, 9792
2, 1103, 8273
2, 1199, 4989
3, 3897, 650
3, 5525, 6097
3, 4492, 5943
4, 4573, 6976
4, 305, 5920
1, 8085, 1931
2, 1025, 168
3, 6250, 6745
1, 5851, 5989
2, 7098, 7523
4, 3872, 7946
4, 9311, 2375
1, 8133, 4556
1, 3606, 2290
1, 7002, 9958
3, 7796, 971
3, 5903, 7735
3, 6471, 5529
2, 4533, 2454
4, 7918, 9833
4, 5443, 4878
4, 9295, 9577
3, 1571, 9579
4, 9407, 5359
1, 2619, 2511
2, 95, 2223
3, 2571, 2346
2, 2108, 2355
4, 772, 6263
1, 9572, 686
1, 8003, 6067
1, 7652, 8372
3, 9943, 3602
1, 2860, 5306
2, 5399, 6446
4, 7360, 828
1, 2469, 3366
1, 6551, 3820
1, 7707, 5755
1, 7257, 6916
3, 7723, 6191
1, 9209, 5142
4, 6603, 2562
1, 3152, 1829
1, 2620, 8469
3, 1657, 890
2, 1600, 288
3, 2657, 9091
2, 2114, 4322
2, 4807, 2279
4, 5080, 5804
1, 1865, 6603
3, 131, 171
1, 8186, 9044
4, 4087, 364
1, 568, 8164
2, 9470, 5640
4, 1048, 4401
2, 6501, 8756
4, 9367, 4817
3, 6734, 6756
3, 5663, 4959
1, 8454, 2324
1, 4229, 2194
2, 3781, 2901
2, 7871, 423
1, 3125, 5073
3, 4281, 9733
3, 2201, 1931
1, 6507, 9703
1, 4389, 8370
3, 4953, 5374
1, 613, 3116
2, 607, 583
4, 2769, 4140
3, 9976, 8314
3, 6305, 5356
4, 9978, 5107
2, 7011, 37
4, 6492, 6973
2, 8127, 9997
3, 3999, 6289
4, 349, 9958
2, 5460, 9392
4, 3320, 3563
4, 751, 2793
2, 8335, 3922
2, 3246, 2646
2, 7814, 8151
1, 5292, 4948
2, 3694, 9771
2, 2444, 6276
3, 9803, 1541
3, 2254, 4219
2, 4463, 4446
3, 7675, 1660
1, 9394, 8183
2, 5735, 1344
4, 5641, 7947
2, 9090, 6446
3, 8057, 8964
2, 9618, 7744
3, 7735, 4120
1, 8271, 9671
1, 557, 2177
3, 3142, 2016
3, 818, 3174
2, 2238, 6723
1, 5893, 4319
1, 7343, 6579
4, 727, 8599
2, 5038, 4374
2, 8592, 2315
3, 9392, 4076
3, 6103, 9202
1, 399, 2074
4, 1246, 6724
4, 5428, 8679
2, 3237, 5630
3, 6480, 6981
4, 5225, 3096
3, 5397, 7414
2, 4372, 8629
1, 8679, 4417
1, 9180, 4086
3, 6402, 2602
3, 3814, 2709
3, 6806, 3807
3, 7664, 7247
3, 5391, 6705
3, 3078, 9157
3, 7257, 3353
3, 4123, 9420
4, 5820, 8080
1, 8176, 503
3, 3891, 182
2, 7439, 8155
2, 6953, 7764
1, 8616, 4998
2, 7347, 6304
2, 9996, 8408
4, 530, 6980
2, 1880, 4446
1, 731, 1059
3, 773, 7416
4, 99, 8719
3, 4573, 719
1, 9004, 4605
1, 2383, 8530
4, 1180, 281
4, 4104, 1935
2, 412, 9370
3, 119, 5878
4, 1650, 2980
4, 2664, 6885
3, 1655, 5765
3, 3578, 4082
4, 1574, 1123
3, 4877, 3720
4, 2011, 1713
3, 8612, 4
1, 7665, 8694
2, 6966, 3408
4, 1083, 580
2, 26, 6933
1, 1882, 1839
3, 5291, 900
4, 9252, 9665
2, 2244, 3541
3, 7236, 418
1, 4880, 3329
2, 5193, 4489
3, 1087, 6161
2, 4833, 7642
4, 9655, 5380
3, 5345, 158
1, 4455, 4045
2, 1197, 1971
4, 4216, 304
1, 70, 6414
2, 6921, 8193
3, 3655, 1243
4, 9068, 7435
2, 3845, 1826
3, 8104, 1974
4, 3675, 1136
3, 141, 5323
1, 9370, 5520
2, 6999, 6566
2, 9357, 8769
3, 7479, 945
4, 5431, 4289
1, 8338, 9752
4, 4128, 9319
1, 5077, 9119
2, 6474, 7348
3, 9803, 4449
1, 1305, 7085
4, 5962, 2891
2, 44, 3532
2, 5221, 4951
1, 2942, 8461
2, 567, 6370
1, 7828, 3144
2, 4114, 6237
3, 8310, 2194
4, 536, 7107
3, 8126, 2859
3, 830, 3701
1, 366, 9922
4, 6403, 1632
4, 3629, 5575
1, 782, 2740
3, 3675, 2060
3, 8499, 6825
2, 233, 7937
1, 4465, 4127
2, 6928, 1530
1, 9957, 2960
2, 6755, 2102
2, 785, 171
2, 6402, 7595
2, 8569, 2426
2, 796, 8729
1, 2655, 9216
1, 3287, 7616
3, 4113, 177
2, 3767, 2010
1, 9408, 6647
1, 7061, 5664
2, 4377, 8551
2, 6994, 2835
4, 5778, 9490
3, 8765, 8835
4, 6589, 2377
3, 1166, 4982
2, 3810, 7930
1, 6067, 6267
2, 9748, 1464
3, 9204, 2015
4, 8119, 8970
1, 4022, 1163
2, 8637, 3990
3, 5358, 2748
1, 1960, 6636
2, 3756, 891
2, 9770, 5703
4, 3458, 4235
1, 1939, 5246
4, 6503, 9850
2, 783, 4743
4, 4812, 505
3, 3089, 5208
3, 4285, 6607
1, 3559, 8163
2, 5196, 8397
2, 505, 9019
3, 3092, 7904
2, 9859, 1593
3, 8955, 6533
1, 833, 8734
2, 1045, 3170
4, 9338, 2020
3, 9931, 3267
1, 902, 6677
4, 1682, 193
1, 4494, 9050
4, 2705, 6264
4, 7237, 4295
3, 9203, 9112
1, 9828, 6331
2, 3035, 2334
2, 1859, 814
4, 118, 6008
2, 1641, 990
3, 4310, 6973
2, 5686, 6759
4, 7308, 2226
4, 1996, 3507
2, 8354, 786
2, 5039, 762
2, 5388, 445
1, 5754, 4287
4, 2498, 6886
3, 265, 185
1, 6256, 8040
2, 2187, 9882
2, 5529, 4091
4, 4512, 497
2, 5950, 500
1, 2088, 2195
1, 39, 6955
1, 4453, 5543
1, 1921, 6868
3, 462, 647
4, 7958, 9572
3, 1562, 5497
1, 5953, 8121
1, 7151, 6196
3, 6917, 3963
4, 1352, 3538
1, 625, 4545
1, 7865, 2125
4, 8367, 8751
1, 5790, 6440
4, 5769, 8212
1, 8506, 15
1, 2710, 3498
1, 1021, 9086
4, 6388, 6041
4, 3788, 801
2, 8474, 5460
4, 5978, 6206
3, 2657, 4255
3, 5954, 9169
2, 7767, 3557
1, 9386, 437
2, 2089, 761
3, 8311, 7177
2, 6145, 3026
1, 3133, 3817
1, 6029, 573
4, 7856, 7063
1, 6240, 4974
4, 8529, 466
4, 1219, 7507
2, 1837, 9684
4, 4451, 5076
2, 2272, 7810
2, 4596, 6146
2, 989, 8456
3, 945, 5225
2, 1509, 84
2, 5326, 1753
1, 9799, 9305
2, 4113, 4202
4, 358, 1112
4, 4874, 3999
1, 1564, 6845
4, 6785, 621
1, 4029, 1418
4, 6929, 4201
2, 5735, 8837
1, 3220, 5187
3, 7729, 978
2, 4421, 8085
4, 7593, 6938
2, 1391, 9061
2, 2925, 7386
3, 1578, 8111
3, 7861, 1500
4, 6872, 7029
2, 8214, 3260
3, 3239, 4502
4, 8918, 7393
4, 1514, 3008
1, 6792, 7190
1, 9497, 7955
2, 6520, 8615
3, 5559, 7123
4, 6327, 5754
4, 8928, 4395
2, 3597, 703
3, 301, 5621
4, 1912, 9590
1, 8116, 4175
3, 3576, 7074
4, 3704, 9323
4, 4054, 3009
2, 4664, 612
1, 2433, 9671
4, 8216, 4605
1, 4374, 4880
3, 2344, 8976
4, 6752, 524
4, 7718, 8050
2, 6401, 2227
1, 4508, 1894
2, 9975, 1420
3, 4910, 1136
1, 3714, 4816
4, 3123, 162
4, 6753, 2505
1, 661, 9874
4, 4079, 9102
3, 759, 1047
3, 554, 2247
1, 4028, 558
3, 9503, 7424
3, 8435, 330
3, 3560, 8113
2, 360, 6399
2, 9998, 7752
4, 65, 2000
3, 2733, 124
1, 7147, 9632
2, 8077, 58
1, 1082, 5714
1, 2863, 1054
2, 534, 7801
1, 1451, 9791
2, 3245, 9720
2, 6803, 6656
3, 7779, 9638
1, 4869, 4831
4, 1895, 1874
4, 400, 6905
3, 7289, 7061
1, 5034, 3873
2, 328, 6258
2, 8335, 6575
3, 3211, 8949
4, 6266, 6580
4, 4094, 7796
2, 7756, 9640
4, 1382, 2659
1, 4659, 8928
3, 2691, 316
1, 2631, 2321
3, 313, 960
2, 5177, 9710
3, 1806, 112
1, 1676, 3297
2, 2958, 5423
3, 2568, 6059
1, 8188, 5514
2, 3815, 5456
4, 1257, 5410
2, 792, 9146
2, 1463, 5946
2, 9135, 5062
3, 2478, 1760
4, 5889, 6598
2, 6465, 4475
1, 9223, 5244
3, 4600, 8045
2, 9093, 4375
2, 8928, 2735
3, 9851, 9678
4, 9006, 854
4, 4585, 4107
4, 5788, 1676
2, 6865, 998
3, 478, 4069
4, 6799, 9620
2, 6405, 2899
3, 206, 1240
2, 4912, 7393
4, 552, 692
4, 8153, 200
1, 6849, 3254
1, 2407, 7191
1, 8941, 4743
3, 1203, 117
1, 345, 5197
4, 2705, 4059
3, 9599, 1490
4, 6899, 1626
4, 4088, 3101
1, 5871, 2756
1, 3421, 4567
2, 41, 1152
3, 7882, 2567
2, 4491, 9534
1, 9517, 4151
1, 1977, 8562
1, 559, 9172
2, 3126, 6224
1, 6168, 1789
4, 2918, 8783
1, 2241, 9534
2, 285, 1237
1, 6645, 5862
3, 1732, 7796
3, 6217, 4640
4, 9578, 2000
2, 9395, 1211
2, 6112, 2688
1, 8591, 7159
4, 2766, 6281
1, 258, 8409
1, 7743, 9000
2, 5054, 2425
2, 1558, 8693
4, 8888, 9842
4, 5940, 9185
4, 3187, 742
3, 9654, 4383
4, 8306, 1043
4, 8054, 7006
3, 4980, 604
4, 568, 7680
2, 1649, 3978
4, 6383, 3540
4, 1771, 2647
4, 7873, 9875
1, 7085, 8286
4, 5512, 7445
1, 184, 2632
2, 2962, 3488
1, 9212, 1471
3, 5312, 1683
2, 2667, 4120
4, 1938, 412
2, 9166, 2146
2, 3036, 3888
2, 4365, 6668
2, 4136, 4800
3, 5918, 9677
1, 8613, 8604
3, 5809, 8453
3, 2004, 3064
3, 807, 3117
2, 3955, 21
1, 5419, 9067
2, 8776, 556
1, 9780, 2745
4, 2540, 7397
4, 1621, 4858
2, 9412, 1202
4, 535, 3691
3, 4412, 3759
1, 9100, 119
4, 6075, 8876
3, 2133, 102
3, 1837, 2051
1, 4746, 4239
2, 5382, 4996
4, 8041, 6715
4, 5895, 6849
3, 3853, 7205
3, 1862, 9729
4, 1490, 408
1, 5127, 8782
3, 5761, 4798
1, 43, 9267
2, 8926, 657
1, 5081, 4822
3, 8083, 2919
1, 6525, 7402
1, 1290, 7807
1, 3827, 2956
4, 4057, 3976
3, 9126, 5513
3, 6500, 4693
3, 691, 9864
1, 7342, 4311
2, 5998, 6249
3, 9540, 9740
1, 9244, 7882
4, 1141, 9352
1, 3683, 1241
3, 8886, 5161
2, 1645, 9093
2, 4304, 5638
2, 8913, 5862
1, 3846, 6869
4, 1334, 4687
2, 3030, 519
4, 5317, 3628
4, 4872, 4866
1, 7389, 1240
1, 451, 5164
4, 6683, 3143
2, 9014, 9033
2, 7120, 8329
1, 5505, 8551
4, 3862, 9452
2, 3335, 2712
2, 1979, 2050
4, 4481, 6457
1, 8160, 4819
3, 4523, 5888
1, 400, 6486
3, 4118, 9366
1, 5076, 7019
1, 8771, 7180
4, 778, 3709
2, 8791, 1814
1, 8801, 7699
1, 1702, 7750
2, 973, 6050
3, 6266, 1663
1, 4814, 1194
3, 6386, 9151
3, 6337, 3605
3, 9681, 5520
2, 887, 6574
1, 988, 3241
1, 7067, 5045
2, 5152, 240
1, 4143, 8652
2, 319, 7383
3, 9829, 5416
3, 6833, 5226
3, 4770, 5707
3, 8862, 4825
3, 656, 2205
1, 1577, 1449
3, 9213, 4444
3, 4168, 3432
3, 1152, 5775
2, 5118, 9692
1, 6792, 6173
1, 110, 7314
1, 9588, 937
4, 8565, 5701
3, 1783, 5123
4, 9073, 5778
1, 7373, 2915
1, 7168, 9365
1, 1928, 5165
4, 5411, 9119
3, 9064, 9839
4, 5472, 4212
2, 6939, 8000
1, 292, 2247
3, 6284, 4429
2, 5085, 8050
1, 4995, 6539
2, 3983, 6222
1, 8287, 7924
3, 9146, 1542
3, 9205, 8077
1, 5975, 7479
2, 7247, 1063
4, 9930, 6334
4, 8257, 6790
2, 9888, 3346
2, 5435, 6548
1, 2443, 1263
1, 2591, 6668
3, 9314, 6492
2, 4283, 2984
1, 8257, 1378
4, 8581, 5978
1, 129, 6559
4, 6516, 964
4, 696, 6857
3, 981, 8064
2, 7049, 1134
1, 2048, 4017
3, 9209, 801
4, 1659, 6216
4, 8146, 9892
3, 9064, 6770
4, 9649, 6924
1, 3603, 2497
1, 1207, 2968
1, 5050, 2238
1, 1001, 5535
1, 6222, 5824
2, 4247, 8409
1, 5996, 7740
1, 9136, 7878
4, 5692, 980
4, 7579, 6173
4, 6702, 9333
4, 5907, 433
4, 8138, 7062
4, 7608, 6533
3, 7608, 4907
4, 4250, 6019
4, 1193, 6775
1, 4760, 2207
3, 6777, 5598
3, 9161, 1176
4, 1472, 6286
2, 869, 8760
3, 9790, 5468
1, 7035, 8853
3, 150, 4019
1, 2428, 4322
1, 1334, 4254
3, 5565, 2829
1, 8280, 4659
1, 1623, 4137
4, 281, 9419
1, 7936, 6015
4, 6609, 7640
4, 1514, 4109
1, 9672, 6380
1, 4348, 4898
3, 1053, 2964
4, 3818, 3720
1, 55, 8345
2, 662, 9031
3, 7778, 9451
2, 9255, 3972
2, 5312, 4694
1, 2208, 4372
4, 3152, 5547
3, 3664, 9029
4, 6813, 9003
2, 2877, 1164
1, 751, 4338
1, 8300, 8133
3, 1749, 5974
2, 1551, 5318
4, 6687, 2878
3, 713, 7478
1, 2094, 2845
2, 6745, 7082
4, 8383, 6553
1, 783, 8807
1, 4560, 9466
4, 2117, 6281
3, 7264, 1792
1, 9944, 4825
4, 2712, 7763
4, 8325, 9217
2, 3722, 1617
2, 1241, 1275
3, 3635, 6234
1, 9387, 4425
1, 2977, 7748
1, 7428, 2711
2, 2697, 9927
2, 5904, 2052
3, 7667, 371
1, 676, 524
4, 4861, 6618
2, 5660, 1322
4, 264, 2862
2, 8843, 5131
2, 9716, 9200
3, 8690, 8944
2, 1436, 7074
3, 5735, 4519
3, 9013, 7745
2, 2438, 5849
3, 4922, 5656
2, 1876, 7232
2, 9943, 8081
3, 718, 8095
4, 3191, 1254
1, 3844, 7159
2, 8312, 2005
1, 1533, 1309
3, 8799, 7986
1, 5122, 3938
2, 7224, 9581
4, 8952, 6419
1, 190, 3114
2, 6793, 3696
2, 6009, 6741
3, 2822, 2929
1, 4668, 52
1, 728, 821
4, 1469, 5837
4, 3895, 1269
1, 9812, 8980
4, 5704, 3344
4, 161, 9078
3, 271, 5576
1, 3699, 5466
3, 3973, 5847
2, 2944, 3158
4, 3854, 9606
